idlink,dataN-2,dataN-1,dataN,eqtype,acmLowerMode,freqband,bandwidth,acmEngine,esN-2,sesN-2,txMaxAN-2,txminAN-2,rxmaxAN-2,rxminAN-2,txMaxBN-2,txminBN-2,rxmaxBN-2,rxminBN-2,esN-1,sesN-1,txMaxAN-1,txminAN-1,rxmaxAN-1,rxminAN-1,txMaxBN-1,txminBN-1,rxmaxBN-1,rxminBN-1,esN,sesN,txMaxAN,txminAN,rxmaxAN,rxminAN,txMaxBN,txminBN,rxmaxBN,rxminBN,lowthr,ptx,RxNominal,Thr_min,label
1423,2019-06-05 20:30:00,2019-06-05 20:45:00,2019-06-05 21:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 20:45:00,2019-06-05 21:00:00,2019-06-05 21:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 21:00:00,2019-06-05 21:15:00,2019-06-05 21:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 21:15:00,2019-06-05 21:30:00,2019-06-05 21:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 21:30:00,2019-06-05 21:45:00,2019-06-05 22:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 21:45:00,2019-06-05 22:00:00,2019-06-05 22:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 22:00:00,2019-06-05 22:15:00,2019-06-05 22:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 22:15:00,2019-06-05 22:30:00,2019-06-05 22:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 22:30:00,2019-06-05 22:45:00,2019-06-05 23:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-34.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 22:45:00,2019-06-05 23:00:00,2019-06-05 23:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 23:00:00,2019-06-05 23:15:00,2019-06-05 23:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
1423,2019-06-05 23:15:00,2019-06-05 23:30:00,2019-06-05 23:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-33.0,22.0,22.0,-35.0,-35.0,0.0,0.0,21.0,21.0,-33.0,-34.0,22.0,22.0,-35.0,-35.0,-85.0,23.0,-49,-86,5.0
155443,2019-06-04 23:30:00,2019-06-04 23:45:00,2019-06-05 00:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-04 23:45:00,2019-06-05 00:00:00,2019-06-05 00:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 00:00:00,2019-06-05 00:15:00,2019-06-05 00:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 00:15:00,2019-06-05 00:30:00,2019-06-05 00:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 00:30:00,2019-06-05 00:45:00,2019-06-05 01:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 00:45:00,2019-06-05 01:00:00,2019-06-05 01:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 01:00:00,2019-06-05 01:15:00,2019-06-05 01:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 01:15:00,2019-06-05 01:30:00,2019-06-05 01:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-29.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 01:30:00,2019-06-05 01:45:00,2019-06-05 02:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-28.0,-29.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 01:45:00,2019-06-05 02:00:00,2019-06-05 02:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-28.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 02:00:00,2019-06-05 02:15:00,2019-06-05 02:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-28.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 02:15:00,2019-06-05 02:30:00,2019-06-05 02:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 02:30:00,2019-06-05 02:45:00,2019-06-05 03:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 02:45:00,2019-06-05 03:00:00,2019-06-05 03:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 03:00:00,2019-06-05 03:15:00,2019-06-05 03:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 03:15:00,2019-06-05 03:30:00,2019-06-05 03:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 03:30:00,2019-06-05 03:45:00,2019-06-05 04:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 03:45:00,2019-06-05 04:00:00,2019-06-05 04:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 04:00:00,2019-06-05 04:15:00,2019-06-05 04:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 04:15:00,2019-06-05 04:30:00,2019-06-05 04:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 04:30:00,2019-06-05 04:45:00,2019-06-05 05:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-28.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 04:45:00,2019-06-05 05:00:00,2019-06-05 05:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 05:00:00,2019-06-05 05:15:00,2019-06-05 05:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 05:15:00,2019-06-05 05:30:00,2019-06-05 05:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 05:30:00,2019-06-05 05:45:00,2019-06-05 06:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-29.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 05:45:00,2019-06-05 06:00:00,2019-06-05 06:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 06:00:00,2019-06-05 06:15:00,2019-06-05 06:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-29.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 06:15:00,2019-06-05 06:30:00,2019-06-05 06:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 06:30:00,2019-06-05 06:45:00,2019-06-05 07:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 06:45:00,2019-06-05 07:00:00,2019-06-05 07:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 07:00:00,2019-06-05 07:15:00,2019-06-05 07:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 07:15:00,2019-06-05 07:30:00,2019-06-05 07:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 07:30:00,2019-06-05 07:45:00,2019-06-05 08:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 07:45:00,2019-06-05 08:00:00,2019-06-05 08:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-29.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 08:00:00,2019-06-05 08:15:00,2019-06-05 08:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 08:15:00,2019-06-05 08:30:00,2019-06-05 08:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 08:30:00,2019-06-05 08:45:00,2019-06-05 09:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 08:45:00,2019-06-05 09:00:00,2019-06-05 09:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 09:00:00,2019-06-05 09:15:00,2019-06-05 09:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 09:15:00,2019-06-05 09:30:00,2019-06-05 09:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-30.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 09:30:00,2019-06-05 09:45:00,2019-06-05 10:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 09:45:00,2019-06-05 10:00:00,2019-06-05 10:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 10:00:00,2019-06-05 10:15:00,2019-06-05 10:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 10:15:00,2019-06-05 10:30:00,2019-06-05 10:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 10:30:00,2019-06-05 10:45:00,2019-06-05 11:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 10:45:00,2019-06-05 11:00:00,2019-06-05 11:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 11:00:00,2019-06-05 11:15:00,2019-06-05 11:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 11:15:00,2019-06-05 11:30:00,2019-06-05 11:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 11:30:00,2019-06-05 11:45:00,2019-06-05 12:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 11:45:00,2019-06-05 12:00:00,2019-06-05 12:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-29.0,-30.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 12:00:00,2019-06-05 12:15:00,2019-06-05 12:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 12:15:00,2019-06-05 12:30:00,2019-06-05 12:45:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 12:30:00,2019-06-05 12:45:00,2019-06-05 13:00:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 12:45:00,2019-06-05 13:00:00,2019-06-05 13:15:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
155443,2019-06-05 13:00:00,2019-06-05 13:15:00,2019-06-05 13:30:00,19,2,23,28,1,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,0.0,0.0,21.0,21.0,-30.0,-31.0,21.0,21.0,-30.0,-31.0,-85.0,23.0,-42,-86,5.0
